id,device_id,product_name,product_sku,category_name,amount,status,card_number,cvv,created_at,happened_at
1081,142,"Fusce aliquam,",3770009015043,"est,",795,cancelled,646 37826 61864 259,624,2022-10-07 09:11:42,2021-11-26 07:27:13
1082,113,"dapibus rutrum,",3770009015233,elit,844,refused,548759 3353477470,388,2022-12-04 09:59:46,2022-07-09 02:17:25
1083,5,leo. Vivamus,3770009015235,metus.,565,refused,201445437738285,913,2023-01-09 08:13:44,2023-01-30 03:01:05
1084,182,Suspendisse tristique,3770009015235,lectus,759,cancelled,633419 61 6211 5267 549,120,2023-02-19 06:34:43,2022-12-31 03:37:59
1085,38,tellus eu,3770009015052,ut,907,refused,6709126635876387638,676,2022-10-08 07:07:51,2021-11-23 02:34:54
1086,193,"vulputate dui,",3770009015075,dignissim,150,refused,491686 1645375872,796,2023-01-08 04:36:10,2023-02-11 05:39:52
1087,86,ultrices iaculis,3770009015235,magnis,337,refused,365664822294356,476,2022-10-10 09:25:49,2022-09-23 03:16:23
1088,109,Nunc sollicitudin,3770009015045,imperdiet,964,cancelled,2014 814393 22828,209,2022-10-23 08:30:03,2022-09-21 11:16:36
1089,37,"molestie in,",3770009015043,Suspendisse,623,accepted,6304668252759524,284,2022-12-24 08:36:12,2022-08-14 08:18:45
1090,11,"eget, ipsum.",3770009015047,Aliquam,949,cancelled,367872551877733,468,2022-10-18 05:50:47,2023-02-20 11:48:13
1091,130,"sit amet,",3770009015042,gravida.,218,accepted,601164 8833579611,956,2023-02-08 10:35:56,2022-11-29 07:09:52
1092,38,sollicitudin commodo,3770009015043,Praesent,110,refused,455 68837 36584 365,451,2022-11-08 02:10:24,2022-12-04 11:17:53
1093,105,sed tortor.,3770009015048,imperdiet,522,cancelled,4532365235532763,115,2023-01-01 12:45:00,2022-02-14 09:12:11
1094,110,"vulputate, posuere",3770009015234,Nulla,221,accepted,302435292243413,572,2023-02-23 12:08:19,2021-12-04 03:03:17
1095,162,Ut sagittis,3770009015052,nulla,92,accepted,5158 8655 2838 2399,472,2022-12-21 10:28:26,2022-01-06 08:03:12
1096,115,ornare. Fusce,v3770009015028,ligula,264,refused,677 17942 84235 822,371,2023-02-19 05:52:42,2022-09-09 01:01:52
1097,172,ac nulla.,v3770009015028,amet,495,cancelled,5273 3225 3286 7213,676,2023-01-18 12:03:34,2022-09-05 06:12:35
1098,139,"sem, consequat",3770009015050,lectus,324,accepted,364387227543844,599,2022-10-25 11:42:15,2022-03-27 08:43:03
1099,79,"sapien, gravida",3770009015073,metus,340,refused,3647 399258 54974,308,2023-01-06 10:04:20,2022-09-27 07:02:55
1100,28,sed dui.,3770009015045,ligula.,761,accepted,402400 711522 5358,994,2023-01-30 01:06:52,2021-10-24 07:25:40
1101,23,"dui, semper",3770009015048,at,846,accepted,4532777825818339,970,2022-11-30 12:43:30,2022-04-14 09:25:46
1102,94,"enim, sit",3770009015042,varius,122,refused,630 45318 47848 394,638,2023-01-31 05:37:02,2022-06-03 10:17:13
1103,47,velit. Aliquam,3770009015048,convallis,888,refused,214967485387173,930,2022-12-07 12:22:34,2022-08-24 02:30:06
1104,66,risus. Donec,3770009015051,Nunc,87,accepted,3007 637547 57246,347,2022-10-08 03:05:52,2022-05-12 03:18:12
1105,138,Nulla tempor,3770009015172,dolor.,149,cancelled,5294676587278591,911,2023-02-16 06:37:11,2022-06-04 10:13:26
1106,129,"imperdiet non,",3770009015073,massa,176,accepted,491165 54 8162 6276 370,623,2022-12-22 01:50:55,2022-12-03 04:51:05
1107,19,est tempor,3770009015235,Nullam,19,cancelled,417 50052 52976 632,143,2022-11-10 06:19:17,2022-06-01 04:25:03
1108,49,tempor arcu.,3770009015042,commodo,311,cancelled,564 18237 64851 531,847,2023-01-26 01:34:53,2022-08-14 10:06:53
1109,27,turpis egestas.,3770009015235,magna.,651,accepted,3756 475338 34741,588,2023-02-18 01:36:54,2022-09-14 04:16:41
1110,100,odio semper,3770009015046,neque,807,refused,4175 0036 7446 6670,800,2023-02-25 02:10:40,2023-02-07 05:11:26
1111,36,"eu, euismod",v3770009015028,enim.,803,cancelled,303835425528482,750,2022-12-29 02:42:34,2023-01-27 09:14:27
1112,8,Donec vitae,3770009015045,scelerisque,858,refused,4024 0071 3362 2750,478,2022-12-04 04:09:45,2022-01-11 03:54:40
1113,166,sapien imperdiet,3770009015046,dui.,969,accepted,2014 273255 32335,829,2023-01-01 03:35:58,2022-05-08 01:51:59
1114,109,rhoncus. Proin,3770009015043,Curabitur,141,accepted,6771 9245 2193 5633,184,2023-01-22 05:12:44,2022-02-18 12:35:06
1115,190,egestas. Aliquam,3770009015050,velit.,634,cancelled,647714 6493285188,659,2022-11-29 11:29:43,2022-04-11 04:09:54
1116,122,"dui, in",3770009015004,Ut,798,refused,670 66425 67522 129,971,2023-01-13 06:10:53,2022-09-04 01:04:43
1117,128,risus. Donec,3770009015004,Cras,93,accepted,646623 5495527557,399,2022-10-04 12:58:09,2022-07-13 08:29:09
1118,23,Nam ligula,3770009015234,malesuada,112,refused,589337727548546626,151,2022-12-07 02:28:07,2022-11-28 11:44:38
1119,34,"dui, semper",3770009015044,"consequat,",239,cancelled,644 14365 63685 257,583,2023-02-15 02:14:02,2022-06-19 07:58:24
1120,113,"lacinia at,",3770009015048,ac,773,refused,532273 247467 1236,349,2023-02-21 11:04:44,2022-11-12 07:24:25
1121,69,"in, hendrerit",3770009015234,Nunc,192,refused,491654 3258286444,876,2022-11-15 06:21:11,2022-10-28 05:46:27
1122,148,lacus vestibulum,v3770009015028,mauris,905,refused,670639 993985 7952,328,2022-12-16 07:24:23,2021-11-11 03:37:46
1123,20,tristique pharetra.,v3770009015028,libero.,158,cancelled,6443 6773 3767 7959,730,2023-01-19 10:29:51,2023-01-10 06:20:25
1124,156,facilisis lorem,3770009015234,fermentum,70,accepted,3458 764767 24687,734,2023-02-06 03:04:14,2022-07-04 06:26:52
1125,160,egestas nunc,3770009015048,Nunc,667,refused,3666 497855 93364,324,2022-10-11 02:07:54,2022-02-20 04:46:57
1126,108,lacus. Etiam,3770009015044,ridiculus,845,accepted,633 11035 32793 348,515,2023-01-31 08:56:34,2022-08-22 06:52:24
1127,128,Nunc lectus,3770009015073,Pellentesque,586,cancelled,554877 835232 2671,408,2022-10-07 04:45:21,2022-12-12 08:08:44
1128,27,diam at,3770009015172,feugiat,233,accepted,676 77736 37623 443,783,2022-12-14 03:36:59,2023-01-13 10:46:53
1129,162,enim nisl,v3770009015028,ullamcorper.,763,cancelled,655 43289 11731 185,776,2022-12-31 07:32:50,2022-02-21 06:50:04
1130,63,sit amet,3770009015004,ut,612,refused,4936 2583 7886 3131,912,2023-03-01 08:30:44,2022-03-20 03:00:28
1131,113,urna. Vivamus,3770009015049,"eget,",714,cancelled,6709576652646831139,490,2023-01-25 03:23:50,2021-11-05 11:32:52
1132,100,Quisque varius.,3770009015004,pretium,755,refused,366258567816231,725,2023-01-17 06:01:44,2022-06-11 10:25:56
1133,191,"ac, eleifend",3770009015046,aliquet,181,accepted,342944237424725,843,2023-01-03 08:48:04,2022-04-09 07:05:17
1134,161,et tristique,3770009015052,"vitae,",827,cancelled,6461963268511467,239,2022-10-27 08:40:50,2022-10-04 04:43:06
1135,72,"elit pede,",3770009015234,"nec,",824,refused,4844147533586466,868,2023-01-01 06:18:46,2021-11-23 05:29:05
1136,53,Nullam vitae,3770009015044,vitae,778,accepted,543 85117 42655 358,861,2022-12-22 02:13:55,2022-05-25 06:29:49
1137,57,Lorem ipsum,3770009015073,malesuada,60,refused,5446 8483 5596 2816,932,2023-01-02 11:53:28,2022-05-10 11:53:20
1138,73,vestibulum massa,3770009015049,ultricies,554,accepted,670 64843 56875 511,827,2022-10-24 09:33:51,2022-05-25 10:10:11
1139,76,"montes, nascetur",3770009015042,facilisis,442,refused,6759 2431 3144 3482,410,2023-01-25 11:01:56,2021-11-02 07:57:21
1140,113,congue turpis.,3770009015233,enim.,950,accepted,3036 555366 64426,386,2022-10-09 07:41:28,2023-01-07 02:35:39
1141,29,bibendum fermentum,3770009015004,ante,612,cancelled,201454145115117,611,2022-10-27 10:22:12,2021-12-13 08:02:00
1142,48,"sagittis augue,",3770009015172,non,914,accepted,5824976842422455517,559,2023-01-19 01:02:29,2021-11-27 05:46:03
1143,111,"ullamcorper eu,",3770009015044,"pede,",487,accepted,4913264764555320,392,2023-01-24 12:55:49,2022-03-02 06:09:40
1144,180,Mauris molestie,3770009015075,"eu,",135,cancelled,676764 7144757557,338,2022-10-12 02:53:52,2023-01-29 08:05:00
1145,156,Vestibulum ante,v3770009015028,non,159,refused,6767 5472 7745 8645,661,2022-11-18 07:48:05,2022-06-12 07:34:39
1146,38,"porttitor vulputate,",3770009015044,arcu,755,refused,3493 323889 82985,143,2022-12-20 02:11:35,2022-12-01 09:53:39
1147,163,lectus sit,3770009015044,"sed,",905,accepted,670 95979 24395 576,428,2023-01-03 10:56:58,2022-03-13 11:10:58
1148,138,dolor. Fusce,3770009015052,vitae,135,cancelled,546 71594 99225 522,958,2022-12-05 07:24:30,2022-06-06 05:53:26
1149,150,Ut tincidunt,3770009015235,ligula.,880,refused,50387468468516754,246,2022-12-26 06:48:54,2022-09-21 04:48:43
1150,52,Integer sem,3770009015234,Lorem,82,cancelled,493684 5588478518,970,2022-12-30 04:01:19,2022-06-23 03:19:28
1151,169,porttitor scelerisque,3770009015050,"eu,",283,accepted,471647 3744338736,331,2022-10-20 06:36:55,2022-12-21 08:54:58
1152,170,libero et,3770009015045,neque.,383,accepted,6474 4456 8254 5821,413,2023-02-19 09:40:18,2022-11-03 08:21:19
1153,23,aliquet diam.,3770009015047,lobortis,70,cancelled,633432 3659285871,282,2022-10-04 08:29:00,2022-04-14 02:30:59
1154,165,sem mollis,3770009015048,consequat,850,cancelled,6709 8772 8544 6469,288,2023-02-17 12:02:37,2022-04-03 10:04:14
1155,102,"elementum purus,",3770009015046,Integer,864,refused,552 64622 17653 341,267,2023-01-26 01:27:15,2022-10-04 04:22:56
1156,74,"ultricies adipiscing,",3770009015233,volutpat.,829,accepted,302687296242516,425,2023-02-20 04:47:48,2021-10-21 11:27:51
1157,185,Quisque porttitor,3770009015042,Morbi,581,cancelled,491685 754453 8222,540,2023-02-22 01:40:05,2022-03-25 09:55:31
1158,4,urna. Nunc,3770009015044,erat,738,cancelled,675925 622361 2871,618,2023-01-23 03:18:07,2022-06-21 12:14:29
1159,132,"vitae, posuere",3770009015049,consectetuer,909,refused,6334978257295349,243,2023-02-22 11:56:48,2022-04-26 10:44:20
1160,75,"auctor non,",3770009015048,ante.,932,accepted,453283 873278 6165,235,2022-12-14 06:57:46,2022-02-28 12:44:29
1161,126,ipsum primis,3770009015073,nisl.,841,cancelled,2014 513558 57511,313,2023-02-06 12:28:54,2021-10-24 10:20:15
1162,49,condimentum. Donec,3770009015004,ac,29,refused,6495669276251281,888,2022-10-01 07:48:48,2022-11-23 04:02:41
1163,49,"tincidunt, nunc",3770009015050,commodo,227,accepted,589364 54 5147 3778 748,619,2022-11-17 08:44:33,2023-01-24 04:37:16
1164,134,adipiscing elit.,3770009015233,"placerat,",732,cancelled,630 47955 48467 495,640,2023-01-12 07:23:33,2023-02-08 03:38:32
1165,83,sed libero.,3770009015047,dolor,788,cancelled,633433223281425344,408,2022-11-03 09:45:15,2021-10-18 06:38:18
1166,154,Morbi non,3770009015043,neque.,837,refused,562392532483992762,477,2023-01-10 08:03:40,2022-06-26 02:27:03
1167,129,"faucibus leo,",3770009015043,accumsan,678,accepted,6333591761651880,520,2022-12-05 04:38:02,2022-05-10 09:24:36
1168,25,nascetur ridiculus,3770009015046,"non,",921,refused,3022 336548 27547,891,2022-10-17 10:49:01,2023-01-23 08:16:30
1169,82,"vestibulum nec,",3770009015045,vel,867,cancelled,402 68342 49835 234,337,2023-02-23 06:50:39,2022-07-15 11:48:33
1170,162,"volutpat ornare,",3770009015004,nonummy,907,refused,2014 228729 46764,212,2023-01-27 08:17:48,2022-08-30 04:10:13
1171,117,leo. Vivamus,v3770009015028,molestie,875,accepted,304722338896868,475,2022-12-28 01:40:32,2022-11-09 09:25:48
1172,97,"faucibus lectus,",3770009015050,consectetuer,910,accepted,491695 8428382313,534,2023-01-03 08:58:15,2023-01-16 10:08:33
1173,23,"faucibus ut,",3770009015050,pede,891,cancelled,677 12676 78577 257,914,2023-01-18 01:23:08,2022-11-12 10:03:10
1174,161,"vulputate, nisi",3770009015046,arcu.,875,refused,361577927317829,212,2022-11-17 06:52:21,2021-12-13 07:03:58
1175,173,et arcu,3770009015043,Integer,969,accepted,2149 485164 33467,437,2022-12-29 03:32:17,2022-11-14 10:18:27
1176,16,Sed nec,3770009015004,nulla.,297,cancelled,6599 5274 7798 5732,136,2023-01-13 10:01:16,2022-07-22 01:46:57
1177,190,ipsum sodales,3770009015075,"erat,",335,refused,538177 474461 9759,247,2022-10-19 12:54:34,2022-06-14 08:00:08
1178,100,magna nec,3770009015235,sit,806,cancelled,5426581629856563,739,2022-10-09 10:12:01,2022-09-12 05:33:20
1179,97,odio a,3770009015043,pede,801,cancelled,676755 34 3811 3175 860,385,2022-11-30 12:39:44,2021-10-04 12:41:27
1180,154,consectetuer euismod,3770009015047,auctor,82,cancelled,491172 793773 9411,395,2022-12-26 10:14:27,2022-04-10 07:10:21
1181,110,mollis. Phasellus,3770009015042,ligula,983,refused,3743 194657 26581,370,2023-01-24 07:12:15,2021-10-31 05:39:22
1182,184,"dolor quam,",3770009015050,urna.,252,cancelled,3618 579323 63251,832,2022-10-24 07:09:13,2023-02-23 06:50:46
1183,3,a felis,3770009015172,risus.,620,refused,493643428366821453,582,2022-12-20 04:33:53,2022-12-18 06:02:36
1184,112,fringilla mi,3770009015235,erat,620,accepted,214925196141263,997,2022-12-30 02:42:10,2023-02-08 12:53:58
1185,56,congue. In,3770009015042,Aenean,134,refused,5126346262876762,609,2022-12-11 08:33:19,2022-08-27 08:59:45
1186,40,Nunc laoreet,3770009015042,ornare,261,refused,676 79343 87275 194,123,2022-11-26 01:52:27,2022-05-01 04:58:51
1187,37,quis accumsan,3770009015004,mi,201,cancelled,4916289824728176,456,2022-11-17 10:36:01,2022-02-01 09:47:58
1188,119,"at, velit.",3770009015050,eu,769,accepted,648846 1699491325,602,2022-11-18 10:57:39,2022-08-18 04:19:01
1189,85,amet luctus,3770009015074,sed,553,accepted,676756951153237318,832,2022-12-08 05:57:46,2022-10-04 04:10:49
1190,122,ac arcu.,3770009015073,ornare,130,cancelled,676723 492156 6889,394,2022-10-24 05:29:15,2021-10-25 01:05:57
1191,40,magnis dis,3770009015050,Phasellus,70,cancelled,4556 166 95 4496,184,2022-12-10 05:21:02,2022-03-27 04:49:14
1192,77,"posuere vulputate,",3770009015045,mauris,160,accepted,214928833778455,974,2023-01-13 10:40:54,2022-10-10 08:20:54
1193,4,"feugiat non,",3770009015049,eget,894,cancelled,4917827243444880,215,2023-02-18 07:42:06,2022-11-11 06:31:02
1194,112,nisl. Quisque,3770009015004,lorem,374,accepted,3788 749362 39891,651,2023-01-27 11:44:28,2022-12-31 07:20:11
1195,100,ornare sagittis,3770009015049,nec,105,cancelled,6771858251255671651,157,2023-01-07 08:34:54,2022-12-17 01:25:55
1196,46,metus. Aliquam,3770009015051,bibendum.,195,refused,362431984487555,762,2022-12-24 02:24:50,2021-12-03 01:34:07
1197,4,"nonummy ut,",3770009015172,mauris,588,accepted,676712 6544384148,528,2022-12-22 09:30:29,2022-05-24 10:58:17
1198,40,"dui, nec",3770009015074,"imperdiet,",770,refused,4026827445382274,824,2022-10-10 08:20:51,2022-08-01 10:56:38
1199,83,leo. Cras,3770009015049,purus,589,refused,363565556524268,640,2022-12-26 06:02:31,2023-02-14 04:01:47
1200,125,felis. Donec,3770009015073,nec,760,refused,50381661698854922,322,2022-11-19 08:54:01,2022-10-21 09:26:01
1201,48,Donec non,3770009015074,elit.,895,cancelled,214944827761886,285,2023-02-22 11:10:16,2021-12-05 04:18:30
1202,40,in consectetuer,3770009015074,ut,877,cancelled,564182 43 7567 7786 742,631,2023-01-04 09:03:53,2022-12-27 06:39:41
1203,11,pede. Suspendisse,3770009015045,pede.,355,cancelled,6706 7831 5876 5667,184,2023-01-24 05:31:32,2021-10-01 10:25:58
1204,143,quis diam,3770009015051,interdum.,550,cancelled,551412 8568636284,396,2022-11-25 02:11:39,2023-01-16 02:34:12
1205,67,a purus.,3770009015047,hendrerit,472,refused,4903636957775216748,994,2023-02-27 11:25:42,2022-01-03 01:50:50
1206,133,Nullam velit,3770009015049,Fusce,913,cancelled,644577 7847288558,151,2023-02-10 11:04:28,2022-02-20 05:08:59
1207,64,"pede, ultrices",3770009015004,a,470,cancelled,646 23599 47278 694,352,2022-12-12 07:01:42,2022-12-26 12:38:19
1208,107,lorem ac,3770009015042,Praesent,863,cancelled,647 66746 64541 734,404,2023-02-15 06:37:04,2022-06-07 08:40:19
1209,83,dis parturient,3770009015075,egestas.,344,cancelled,492 95666 64153 333,121,2023-02-06 10:29:19,2022-04-11 11:46:25
1210,128,Aliquam fringilla,3770009015048,urna,542,refused,492976 295634 1864,960,2022-10-19 11:29:54,2022-08-24 01:59:02
1211,83,"conubia nostra,",3770009015075,Nunc,789,refused,67629713571932,939,2023-02-23 11:06:39,2021-11-18 05:35:04
1212,39,ac nulla.,3770009015044,Nam,679,cancelled,676135273877558,900,2022-10-03 01:49:36,2022-08-04 10:11:24
1213,181,nulla. Cras,3770009015234,dis,909,refused,6706777876337460,312,2023-01-29 07:36:51,2022-02-13 11:33:54
1214,193,non arcu.,3770009015004,vitae,3,cancelled,3634 142441 15553,280,2022-12-10 01:22:29,2022-02-16 07:43:20
1215,22,turpis egestas.,3770009015172,euismod,505,refused,531677 3234649722,770,2022-11-21 07:58:28,2022-11-20 05:05:57
1216,156,senectus et,3770009015234,at,644,refused,670612988676883613,478,2023-02-01 12:10:13,2022-04-18 12:05:47
1217,166,neque. In,3770009015235,gravida,311,refused,3671 939226 25960,186,2022-12-21 02:57:32,2022-12-10 06:41:08
1218,6,lectus ante,3770009015047,ullamcorper,317,accepted,492958 361595 2382,115,2023-01-12 09:39:03,2021-10-06 09:09:25
1219,138,"euismod et,",3770009015044,vitae,339,refused,656684 3512845867,396,2022-11-27 05:43:46,2022-02-07 04:07:17
1220,178,"ultrices a,",3770009015046,porttitor,200,accepted,633 45153 18722 372,411,2022-10-20 08:35:31,2022-04-22 03:07:52
1221,155,justo sit,3770009015073,"non,",896,refused,633324367674492692,335,2023-01-16 01:25:22,2022-09-27 09:34:55
1222,26,fringilla ornare,3770009015044,ultrices.,783,accepted,583676 156465 4751,477,2023-01-18 06:31:30,2022-12-27 02:02:18
1223,126,nulla. Integer,3770009015047,sem,879,refused,366784728397639,784,2022-11-27 11:19:41,2021-11-28 03:41:18
1224,39,"risus, at",3770009015044,Lorem,686,accepted,402 63238 83676 831,639,2022-12-01 11:23:10,2022-06-19 01:07:34
1225,83,"tempor, est",3770009015049,Lorem,938,accepted,214951722656368,292,2022-11-14 08:29:58,2023-01-01 06:53:14
1226,9,vitae dolor.,3770009015075,metus.,998,accepted,630476777867618329,129,2023-02-28 07:18:43,2022-02-22 06:39:16
1227,10,ridiculus mus.,3770009015233,vitae,819,accepted,50384764669196,790,2022-12-04 05:30:35,2021-10-06 07:22:07
1228,76,Ut sagittis,3770009015045,Aliquam,369,refused,6304327632334486885,695,2022-12-21 11:47:44,2022-11-17 08:53:38
1229,4,In tincidunt,3770009015050,ac,571,cancelled,300353872861821,678,2023-02-12 03:19:48,2021-11-23 06:58:45
1230,117,dolor egestas,3770009015052,dignissim,457,accepted,6331 1053 3129 8171,942,2022-11-21 10:30:20,2021-11-13 05:08:06
1231,25,feugiat placerat,3770009015052,"dui,",296,cancelled,372225234325898,633,2022-12-14 02:36:01,2022-06-27 03:14:17
1232,121,fringilla. Donec,3770009015233,tellus,858,cancelled,4913884229688679,255,2023-01-03 03:10:40,2021-11-22 01:33:45
1233,12,augue ut,3770009015235,placerat,618,cancelled,601 13544 37671 835,601,2022-11-02 10:30:29,2022-01-26 07:42:16
1234,137,quam. Curabitur,3770009015051,"et,",524,refused,677178 6776873318,788,2022-10-26 06:07:21,2021-11-10 02:18:25
1235,38,viverra. Donec,3770009015073,"auctor,",708,cancelled,5864822246343,340,2022-10-10 07:08:09,2022-03-22 07:16:12
1236,78,"dolor elit,",3770009015234,nascetur,495,cancelled,4936528654264562,267,2022-12-24 05:05:07,2022-07-10 04:08:18
1237,72,Praesent interdum,3770009015052,"magna,",963,cancelled,5552474823664486,923,2022-10-13 02:41:47,2022-03-05 04:24:28
1238,39,"elit, pretium",3770009015046,mi,148,accepted,6767 3779 7266 6924,591,2022-12-13 11:43:09,2021-11-27 11:01:34
1239,90,est. Nunc,3770009015073,Curae,318,accepted,633323 96 2533 5732 758,903,2022-10-26 01:13:57,2022-08-01 03:00:17
1240,2,amet ornare,3770009015172,Mauris,433,refused,6709646138171263,774,2023-02-06 06:21:41,2023-01-06 01:52:33
1241,108,"mauris sapien,",3770009015004,aliquet.,272,refused,3671 327394 97874,349,2022-10-08 03:35:20,2022-03-15 11:06:54
1242,32,et risus.,3770009015233,adipiscing.,450,cancelled,450892 9682419616,118,2022-12-18 11:19:00,2022-08-17 09:18:21
1243,164,et ipsum,3770009015075,feugiat.,216,refused,2014 371648 82733,771,2022-11-14 05:59:53,2021-10-24 07:50:46
1244,62,ipsum nunc,3770009015051,neque,935,refused,2149 696252 83627,349,2022-12-30 09:27:19,2023-02-01 06:34:20
1245,53,gravida. Aliquam,3770009015049,sem.,701,cancelled,4716 522 92 7236,278,2022-11-12 11:12:43,2022-01-27 09:31:22
1246,132,"sit amet,",3770009015048,risus,114,refused,214984973989840,980,2022-11-06 09:25:02,2022-09-23 12:10:39
1247,48,odio vel,3770009015051,lectus,936,refused,645424 943324 4831,571,2023-02-18 10:19:32,2021-11-30 04:52:00
1248,129,"est, mollis",3770009015234,Donec,386,accepted,5169468862428683,151,2023-02-23 07:02:41,2022-07-08 12:56:11
1249,18,"sed, facilisis",3770009015045,a,881,refused,4026 7624 3752 4460,487,2022-11-25 04:48:48,2022-03-29 04:28:35
1250,72,"tempus, lorem",3770009015172,lectus,682,accepted,537 47653 14751 443,989,2022-11-24 12:34:41,2021-11-09 10:45:22
1251,11,erat. Sed,3770009015234,Sed,409,cancelled,6771987988572382926,462,2023-02-15 06:24:17,2022-07-26 10:45:16
1252,180,"diam lorem,",3770009015042,Nullam,404,refused,4026678253236767,232,2023-01-07 05:22:26,2022-12-09 03:45:05
1253,129,"sagittis augue,",3770009015234,velit,426,cancelled,6464559649732587,458,2022-10-31 10:26:57,2021-12-16 08:00:29
1254,23,dictum magna.,3770009015004,quis,177,cancelled,5755386568131676,672,2023-01-29 08:50:41,2022-01-17 05:39:35
1255,73,"sed, sapien.",v3770009015028,"id,",450,cancelled,658622 2574619336,921,2022-10-02 11:11:32,2022-12-12 07:37:10
1256,124,"Aliquam auctor,",3770009015235,amet,138,accepted,675 96142 86888 558,740,2023-01-08 04:50:45,2021-11-15 01:22:21
1257,110,justo nec,3770009015042,Curae,697,refused,365639767438960,421,2022-11-10 02:16:54,2022-06-25 01:43:42
1258,171,amet massa.,3770009015052,cursus,689,accepted,670929725563566564,956,2023-02-05 06:15:29,2021-11-11 10:14:10
1259,65,massa. Vestibulum,3770009015047,a,19,accepted,518 24473 44563 658,229,2022-12-22 05:00:40,2023-02-06 04:24:22
1260,161,urna. Nunc,3770009015043,convallis,524,refused,4556 968 46 2524,426,2022-12-25 10:17:44,2022-06-14 07:21:47
1261,125,dolor. Nulla,3770009015073,ipsum.,445,accepted,490352 485529 7542,699,2022-11-01 09:54:54,2022-08-08 07:56:12
1262,194,velit in,3770009015073,tincidunt,96,accepted,670945 876427 2658,782,2023-01-03 11:48:00,2022-10-20 03:40:18
1263,79,nonummy ipsum,3770009015234,Vivamus,872,cancelled,6759189467782355338,617,2023-01-31 04:10:39,2022-02-28 11:44:16
1264,3,"ligula tortor,",3770009015044,augue,181,refused,6489 3779 4925 6624,498,2022-10-26 03:50:34,2022-04-13 06:34:30
1265,193,erat vitae,3770009015050,"at,",835,accepted,499 74485 35154 336,499,2023-02-25 07:37:18,2022-07-02 11:50:05
1266,45,"posuere vulputate,",3770009015045,mollis,492,cancelled,365688464422157,783,2022-11-06 08:41:11,2023-01-14 12:42:57
1267,186,neque. Nullam,3770009015051,"vitae,",942,accepted,564182 2767268818,366,2023-02-18 01:54:46,2021-10-03 06:06:12
1268,180,ornare. In,3770009015050,est,522,cancelled,214926266569581,728,2022-11-05 05:25:32,2022-01-01 05:52:47
1269,105,a sollicitudin,3770009015074,tincidunt.,222,accepted,527 33845 11565 622,628,2022-10-28 06:46:37,2022-05-27 09:03:59
1270,8,mattis. Cras,3770009015047,parturient,542,cancelled,379558274939282,116,2022-12-16 02:19:17,2022-02-09 04:41:34
1271,110,adipiscing elit.,3770009015048,sit,117,cancelled,3738 598147 33912,379,2022-12-01 03:55:48,2022-03-23 12:06:48
1272,114,"tempor lorem,",3770009015045,metus,303,cancelled,214951849283872,664,2022-12-12 11:04:01,2023-01-06 08:49:43
1273,52,diam at,3770009015172,sed,747,accepted,3002 761574 59245,816,2022-11-08 03:34:19,2023-02-24 11:33:30
1274,144,"consequat auctor,",3770009015073,elit.,534,refused,633467 73 5568 6571 756,147,2022-11-25 10:20:03,2022-06-01 03:22:40
1275,64,egestas ligula.,3770009015075,ante,703,cancelled,4508 4754 9735 2675,732,2023-02-12 07:13:56,2022-01-08 02:16:26
1276,23,"felis, adipiscing",3770009015073,"eu,",983,cancelled,676717 798693 7810,636,2022-12-07 11:34:24,2022-12-26 05:54:15
1277,196,"at, egestas",3770009015051,scelerisque,463,accepted,630491485484668427,571,2023-01-14 09:55:13,2022-12-05 10:31:12
1278,22,dolor sit,3770009015233,Maecenas,401,accepted,214927214163667,346,2022-10-17 06:53:29,2022-01-26 09:02:20
1279,23,"lorem, auctor",3770009015052,non,405,cancelled,372537411776242,848,2022-10-31 06:34:48,2022-05-13 08:38:47
1280,189,vitae semper,3770009015044,velit,979,refused,374754915762671,504,2023-01-09 06:24:59,2022-12-31 01:35:25
1281,189,felis ullamcorper,3770009015052,nisi.,26,refused,2014 296739 74184,946,2023-01-13 05:31:30,2022-05-21 06:55:30
1282,50,"sodales purus,",3770009015075,nisl.,63,refused,645933 647843 2440,702,2023-02-03 07:14:22,2022-12-11 05:32:07
1283,26,ornare lectus,3770009015044,mi,654,accepted,3046 736224 41822,112,2022-10-08 04:36:45,2022-06-07 07:58:46
1284,13,"convallis in,",3770009015052,nisl.,285,accepted,5623585822561,285,2022-10-24 04:09:44,2023-02-20 03:59:04
1285,63,Donec tincidunt.,3770009015042,Nulla,542,accepted,6767457932735194611,365,2022-12-30 08:13:12,2022-02-22 10:12:45
1286,15,sed consequat,3770009015048,vel,283,accepted,214961164668250,160,2023-01-12 09:03:57,2022-05-17 10:53:55
1287,135,molestie tortor,3770009015052,Mauris,709,cancelled,4916 8835 4865 9574,328,2023-01-12 12:48:58,2022-05-28 11:19:29
1288,52,ac sem,3770009015004,ante,340,refused,363584872435851,198,2022-12-21 10:46:22,2021-10-27 06:07:45
1289,34,lacus. Nulla,3770009015051,dis,218,refused,2149 691565 27947,751,2022-11-23 04:09:01,2022-12-19 02:08:49
1290,21,molestie tortor,3770009015043,eget,692,cancelled,516 26536 46476 630,832,2022-10-05 05:04:54,2022-05-18 12:24:54
1291,156,torquent per,3770009015052,dolor.,146,accepted,3645 141875 63468,591,2023-01-16 02:53:00,2023-02-19 04:51:17
1292,171,est ac,3770009015172,euismod,186,cancelled,455 62427 34432 699,515,2023-01-12 12:19:44,2022-09-27 11:52:16
